id,region,price,year,manufacturer,model,condition,fuel,transmission,drive;
7311461424,chico,19950,1996.0,ford,super duty f-250,excellent,diesel,automatic,4wd;
7311461272,chico,26950,2007.0,ram,2500,excellent,diesel,manual,4wd;
7311456152,chico,9300,2008.0,bmw,328i,,gas,automatic,;
7311452210,chico,8300,2010.0,toyota,corolla,,gas,automatic,;
7311442360,chico,35590,2019.0,gmc,sierra 1500 double cab,good,gas,other,;
7311432725,chico,1000,1998.0,mitsubishi,montero,fair,gas,manual,4wd;
7311427254,chico,5999,2007.0,chevrolet,cobalt,,gas,automatic,fwd;
7311427117,chico,7999,2012.0,chevrolet,cruze,,gas,automatic,fwd;
7311423869,chico,17500,1934.0,,Plymouth,good,gas,automatic,;
7311416704,chico,15995,2014.0,honda,accord sport,excellent,gas,automatic,fwd;
7311416420,chico,6995,2009.0,dodge,caliber r/t,excellent,gas,automatic,fwd;
7311416120,chico,6495,2010.0,dodge,caliber sxt,excellent,gas,automatic,fwd;
7311395794,chico,20590,2013.0,infiniti,g g37 sport coupe 2d,good,gas,other,rwd;
7311364882,chico,919,2020.0,jeep,gladiator rubicon,excellent,gas,automatic,4wd;
7311360538,chico,8700,2005.0,,caddilac escalade,like new,gas,automatic,4wd;
7311351544,chico,31990,2020.0,mazda,mx-5 miata grand touring,good,gas,other,rwd;
7311345756,chico,214,2004.0,ford,super duty f-350 srw,,diesel,manual,4wd;
7311322355,chico,37590,2017.0,toyota,tundra double cab limited,good,other,automatic,;
7311312833,chico,11995,2013.0,bmw,x1 28i sport line pkg,excellent,gas,automatic,;
7311310674,chico,37990,2018.0,dodge,challenger r/t scat pack,good,gas,other,rwd;
"7311211849,chico,44997,2017.0,porsche,""macan s 67k msrp* premium package plus* gloss black window trim*roof rails in black* 20"""" rs spyder wheels* navigation* heated and ventilated seats*tinted windows"",,gas,automatic,4wd";
7311181495,chico,9999,2015.0,nissan,sentra,,gas,automatic,fwd;
7311181418,chico,7999,2011.0,chrysler,200,,gas,automatic,fwd;
7311178544,chico,25000,1973.0,chevrolet,camaro,excellent,gas,automatic,rwd;
7311167806,chico,23997,2012.0,toyota,tacoma v6 1-oregon owner*zero rust*4x4*trd off road*45 service records*like new in&out*rear lockers*never off road*zero accidents,,gas,automatic,4wd;
7311149823,chico,8500,2004.0,jaguar,xj8,excellent,gas,automatic,;
"7311123927,chico,74997,2018.0,toyota,""land cruiser 1-owner*full custom build*never off road*new lift*new 33"""" yokohama x-ats*new 18"""" black rhino wheels*center council cooler*360 camera*chrome delete"",,gas,automatic,4wd";
7311118131,chico,2500,1999.0,lincoln,town car,excellent,gas,automatic,rwd;
7311111893,chico,1200,1996.0,chevrolet,,fair,gas,automatic,;
7311109647,chico,7995,2009.0,honda,accord ex,fair,gas,automatic,fwd;
7311097481,chico,7000,2011.0,ford,rnger,,gas,automatic,;
7311082659,chico,775,2021.0,jeep,gladiator mojave,excellent,gas,automatic,4wd;
7311082337,chico,776,2021.0,jeep,wrangler sahara,excellent,hybrid,automatic,4wd;
7311082014,chico,965,2021.0,ram,2500 big horn,excellent,diesel,automatic,4wd;
7311079910,chico,13200,2007.0,subaru,wrx,,gas,manual,;
7311075478,chico,11995,2016.0,toyota,camry,,gas,automatic,fwd;
7311046733,chico,4000,2011.0,chevrolet,impala lt,like new,gas,automatic,;
7311021057,chico,20990,2017.0,chrysler,300 300c sedan 4d,good,gas,other,rwd;
7311003620,chico,18990,2015.0,kia,k900 luxury sedan 4d,good,gas,automatic,rwd;
7311000262,chico,9995,2002.0,ford,f150 4x4,,gas,automatic,4wd;
7310995190,chico,8495,2009.0,toyota,corolla xrs,excellent,gas,automatic,fwd;
7310994849,chico,4995,2006.0,ford,focus zx4 ses,good,gas,automatic,fwd;
7310994607,chico,5495,2010.0,ford,focus se,excellent,gas,automatic,fwd;
7310994543,chico,58950,2016.0,chevrolet,silverado 3500hd,excellent,diesel,automatic,4wd;
7310991948,chico,23590,2018.0,mitsubishi,outlander phev gt,good,other,other,4wd;
7310979862,chico,38590,2020.0,lincoln,corsair sport utility 4d,good,gas,other,;
7310968110,chico,26590,2016.0,bmw,5 series 535i sedan 4d,good,gas,other,rwd;
7310961640,chico,48995,2017.0,mercedes-benz,glc-class,,gas,automatic,;
7310951458,chico,16495,2009.0,chevrolet,silverado 1500 crew,excellent,gas,automatic,;
7310947499,chico,10995,2009.0,mercedes-benz,benz c-300 sedan,,gas,automatic,;
7310946710,chico,10995,2015.0,chrysler,200 c sedan,,gas,automatic,;
7310946277,chico,12995,2013.0,ford,edge sel awd,,gas,automatic,4wd;
7310945353,chico,24995,2012.0,ford,f-150 supercrew xlt 4x4,,gas,automatic,4wd;
7310944937,chico,17995,2008.0,chevrolet,silverado 1500 crewcab,,gas,automatic,rwd;
7310944525,chico,19995,2005.0,gmc,sierra 3500 crew-cab dually,,diesel,automatic,rwd;
7310944248,chico,59995,2018.0,ford,f-350 lariat crewcab dually,,diesel,automatic,4wd;
7310943884,chico,22995,2017.0,ford,explorer xlt 4wd,,gas,automatic,4wd;
7310943136,chico,27990,2017.0,alfa-romeo,romeo giulia ti sedan 4d,good,gas,other,rwd;
7310943549,chico,16995,2017.0,nissan,altima sv sedan,,gas,automatic,;
7310933511,chico,8998,2012.0,volkswagen,beetle,excellent,gas,automatic,fwd;
7310933316,chico,5498,2006.0,subaru,outback,excellent,gas,automatic,4wd;
7310933176,chico,11498,2016.0,toyota,corolla,excellent,gas,automatic,fwd;
7310932718,chico,11498,2016.0,chevrolet,sonic,excellent,gas,automatic,fwd;
7310930960,chico,11998,2013.0,cadillac,xts,excellent,gas,automatic,fwd;
7310930806,chico,7998,2015.0,volkswagen,passat,excellent,gas,automatic,fwd;
7310929984,chico,7998,2015.0,toyota,prius,excellent,hybrid,automatic,fwd;
7310918193,chico,21590,2019.0,chrysler,300 touring l sedan 4d,good,other,other,rwd;
7310858535,chico,11500,2014.0,subaru,crosstrek awd,excellent,gas,automatic,4wd;
7310847901,chico,20990,2018.0,mitsubishi,outlander phev gt,good,other,other,4wd;
7310814067,chico,38590,2020.0,bmw,x3 sdrive30i sport utility,good,gas,other,rwd;
7310813989,chico,31590,2018.0,bmw,x3 xdrive30i sport utility,good,other,automatic,;
7310724563,chico,6000,2006.0,ford,expedition xlt,good,gas,automatic,4wd;
7310701364,chico,10000,1985.0,ford,econoline e350,excellent,gas,automatic,rwd;
"7310674982,chico,47997,2018.0,toyota,""4runner trd off-road premium new bilstein-toytec lift*new 17""""trd pro wheels*new 33"""" yokohama geolander goo3 m/t tires*tyger rock sliders*tyger roof basket*leather*nav*back up cam"",,gas,automatic,4wd";
7310668360,chico,5800,2006.0,subaru,tribeca limited,excellent,gas,automatic,4wd;
7310665605,chico,8500,2001.0,toyota,4runner,,gas,automatic,;
7310645572,chico,42997,2015.0,toyota,4runner sr5 premium 25k in add ons and modifications * overland 4x4 ready* all keys*remote start* full icon lift set up* full gobi roof rack set up w/ tent* upgraded sound,,gas,automatic,4wd;
7310632978,chico,3125,2003.0,toyota,echo,excellent,gas,automatic,fwd;
7310608535,chico,7995,2002.0,gmc,sierra 1500,,gas,automatic,4wd;
7310608509,chico,23995,2012.0,toyota,tundra,,gas,automatic,rwd;
7310608481,chico,7995,2009.0,buick,enclave,,gas,automatic,fwd;
7310608450,chico,8995,2011.0,subaru,forester,,gas,automatic,4wd;
7310608421,chico,9995,2002.0,toyota,sequoia,,gas,automatic,rwd;
7310604071,chico,7500,1977.0,chevrolet,,,gas,automatic,;
7310602346,chico,3850,2000.0,toyota,camry,excellent,gas,automatic,fwd;
7310595346,chico,10995,2003.0,chevrolet,tahoe lt,,gas,automatic,4wd;
7310580090,chico,5995,2014.0,ford,focus,excellent,gas,automatic,fwd;
7310573198,chico,10500,2015.0,toyota,corolla,,gas,automatic,fwd;
7310542328,chico,3999,2004.0,chevrolet,aveo,,gas,manual,;
7310531698,chico,3500,2005.0,mercury,sable,good,gas,automatic,;
7310515047,chico,34990,2019.0,acura,rdx sh-awd technology pkg,good,other,other,;
7310497293,chico,31990,2018.0,lincoln,continental select sedan,good,gas,other,fwd;
7310493689,chico,29900,2015.0,mitsubishi,fuso box truck,good,diesel,automatic,rwd;
7310484761,chico,30590,2017.0,lincoln,continental select sedan,good,gas,other,fwd;
7310483072,chico,19995,2012.0,infiniti,qx56 theater pkg7-,excellent,gas,automatic,4wd;
7310469307,chico,19950,2006.0,chevrolet,silverado 2500hd,excellent,diesel,automatic,;
7310469211,chico,25950,2004.0,ram,2500,excellent,diesel,automatic,4wd;
7310466482,chico,35590,2018.0,jaguar,e-pace p250 se sport,good,other,other,;
7310453827,chico,14995,2007.0,chevrolet,tahoe,,other,automatic,4wd;
7310443307,chico,10500,2013.0,ford,edge,,gas,automatic,;
7310443005,chico,6995,2003.0,chevrolet,silverado 1500,excellent,gas,automatic,4wd;
7310442892,chico,37495,2018.0,toyota,tacoma,excellent,gas,automatic,4wd;
7310435027,chico,38990,2020.0,acura,rdx sh-awd technology pkg,good,gas,other,;
7310409682,chico,25990,2020.0,buick,encore gx select sport,good,gas,other,;
7310398580,chico,3200,2004.0,ford,crown victoria,excellent,gas,automatic,rwd;
7310397298,chico,12995,2013.0,nissan,altima 3.5 sl,excellent,gas,automatic,fwd;
7310396988,chico,7995,2010.0,subaru,impreza 2.5i awd,excellent,gas,automatic,;
7310370414,chico,35990,2019.0,acura,rdx sh-awd technology pkg,good,gas,other,;
7310332825,chico,72998,2018.0,chevrolet,silverado 2500hd,excellent,diesel,automatic,4wd;
7310332406,chico,28990,2020.0,buick,encore gx essence sport,good,gas,other,;
7310320293,chico,2500,1976.0,,1976 cougar,salvage,gas,manual,rwd;
7310313943,chico,406,2014.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7310308113,chico,39990,2019.0,jaguar,e-pace p300 r-dynamic se,good,other,other,;
7310295602,chico,541,2011.0,ram,2500,,diesel,automatic,4wd;
7310276252,chico,38590,2020.0,lincoln,continental sedan 4d,good,gas,other,fwd;
7310217151,chico,40000,1975.0,chevrolet,corvette,like new,gas,automatic,rwd;
7310214894,chico,3800,2009.0,dodge,journey,,gas,automatic,;
"7310207928,chico,25997,2004.0,toyota,""tacoma v6 4dr double cab 1-oregon owner* rust & accident free*timing belt service done*new full buid*bilstein lift*new 33""""yokohama goo3*new 17""""mk6 wheels*like new in & out"",,gas,automatic,4wd";
7310204823,chico,22997,2006.0,lexus,gx 470 4dr suv 2-owner arizona gx*rust&accident free*new timing belt&water pump*new bilstein lift*new wheels&tires* immaculate shape*all books and keys*all records since new,,gas,automatic,4wd;
7310162918,chico,8500,1996.0,jeep,rio grade,good,gas,automatic,4wd;
7310162709,chico,25997,2010.0,toyota,fj cruiser upgrade pkg 2*convenience pkg*preferred premium accessory pkg*roof rack*rear lockers*rust free*level lifted*black out pkg,,gas,automatic,4wd;
7310160571,chico,8999,2010.0,hyundai,tucson,,gas,automatic,;
7310160256,chico,7999,2012.0,chevrolet,cruze,,gas,automatic,fwd;
"7310156423,chico,44997,2018.0,toyota,""tacoma trd off-road full ads coil over adjustable resivoirs kit* koning ultra light 17""""wheels*bfg ko2 tires*trd off road*camburg upper control arms*trd pro grill & roof rack*nav*tech pkg*"",,gas,automatic,4wd";
7310154128,chico,2800,1966.0,chevrolet,biscayne,,gas,manual,rwd;
7310124002,chico,6995,2008.0,honda,civic lx,excellent,gas,automatic,fwd;
7310118090,chico,13495,2013.0,acura,rdx w/tech,,gas,automatic,fwd;
7310117270,chico,21995,2016.0,subaru,wrx sti,,gas,manual,4wd;
7310117241,chico,10995,2011.0,chevrolet,tahoe lt,,other,automatic,4wd;
7310117205,chico,12995,2014.0,ford,edge limited,,gas,automatic,fwd;
7310117175,chico,12995,2016.0,ford,edge se,,gas,automatic,4wd;
7310117131,chico,12995,2014.0,ford,edge sel,,gas,automatic,fwd;
7310117095,chico,13495,2013.0,kia,optima sxl,,gas,automatic,fwd;
7310117070,chico,10995,2013.0,gmc,terrain sle-1,,gas,automatic,fwd;
7310073640,chico,7200,1978.0,mercedes-benz,300d,good,diesel,automatic,rwd;
7310011393,chico,7995,2007.0,kia,sorento ex,excellent,gas,automatic,rwd;
7310009044,chico,8000,1963.0,,1963,,gas,manual,rwd;
7310007562,chico,1598,2002.0,toyota,4runner,good,gas,automatic,4wd;
7310005326,chico,32590,2018.0,jaguar,f-pace 25t premium sport,good,other,other,;
7309993451,chico,14990,2015.0,honda,fit ex-l hatchback 4d,good,other,other,fwd;
7309975684,chico,15590,2016.0,,Scion iM Hatchback 4D,good,gas,other,fwd;
7309953666,chico,36885,2013.0,ford,f250 super duty crew cab,excellent,gas,automatic,4wd;
7309950936,chico,41590,2018.0,lexus,rx 350 f sport suv 4d,good,gas,other,;
7309943252,chico,14500,2017.0,subaru,forester awd,excellent,gas,automatic,4wd;
7309940855,chico,24995,2015.0,gmc,sierra 1500,,gas,automatic,4wd;
7309940816,chico,23995,2013.0,ford,f-150,,gas,automatic,4wd;
7309940769,chico,16995,2016.0,subaru,crosstrek,,gas,automatic,4wd;
7309940729,chico,26995,2016.0,ford,f-150,,gas,automatic,4wd;
7309941002,chico,16995,2011.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7309940700,chico,13995,2009.0,chevrolet,silverado 1500 4wd,,gas,automatic,4wd;
7309935529,chico,18000,1999.0,,am general humvee,fair,diesel,automatic,4wd;
7309926362,chico,12995,2013.0,toyota,prius,excellent,other,automatic,fwd;
7309924375,chico,53990,2019.0,audi,s5 prestige coupe 2d,good,gas,other,;
7309917229,chico,5000,2005.0,toyota,sienna,,gas,automatic,;
7309913927,chico,7495,2010.0,toyota,prius,excellent,hybrid,automatic,fwd;
7309890312,chico,10995,2012.0,kia,optima,,gas,automatic,;
7309882784,chico,29590,2018.0,acura,mdx sport utility 4d,good,gas,other,fwd;
7309876187,chico,36590,2018.0,lexus,rx 350l sport utility 4d,good,gas,other,fwd;
7309841490,chico,23990,2014.0,cadillac,ats 3.6l luxury sedan,good,gas,other,;
7309816204,chico,563,2017.0,ram,2500,,diesel,automatic,4wd;
7309796738,chico,4200,2002.0,lexus,es 300,good,gas,manual,fwd;
7309782949,chico,24990,2015.0,acura,mdx sh-awd sport utility,good,other,other,;
7309782850,chico,31590,2019.0,cadillac,xt4 sport suv 4d,good,other,other,fwd;
7309635967,chico,37997,2015.0,toyota,tundra 1794 edition 1-owner* local oregon truck since new* blind spot* 2-keys* non smoker* like new in & out* new brakes and service,,gas,automatic,4wd;
7309631556,chico,19900,2011.0,ford,mustang gt/cs premium,like new,gas,automatic,rwd;
7309579546,chico,24995,2012.0,ford,f-150 supercrew xlt 4x4,,gas,automatic,4wd;
7309558638,chico,25000,2006.0,chevrolet,corvette,excellent,gas,automatic,rwd;
7309543175,chico,7600,1985.0,jaguar,,excellent,gas,automatic,;
7309536785,chico,3399,2002.0,mazda,protege,good,gas,automatic,fwd;
7309536329,chico,3200,2001.0,honda,civic,good,gas,automatic,fwd;
7309520907,chico,9999,2012.0,toyota,rav 4,,gas,automatic,;
7309518118,chico,8999,2011.0,ford,edge,,gas,automatic,;
7309517278,chico,0,1970.0,,international loadstar,,diesel,manual,;
7309514641,chico,12995,2015.0,honda,civic,,gas,automatic,;
7309509735,chico,17999,2015.0,ford,explorer,,gas,automatic,;
7309505869,chico,11999,2013.0,ford,edge,,gas,automatic,;
7309483601,chico,7999,2011.0,kia,sorento,,gas,automatic,;
7309473593,chico,5999,2005.0,lincoln,towncar,,gas,automatic,;
7309471053,chico,5999,2010.0,ford,focus,,gas,automatic,;
7309444911,chico,17999,2014.0,honda,civic,,gas,automatic,;
7309434932,chico,6999,2013.0,ford,focus,,gas,automatic,;
7309430252,chico,25999,2015.0,ram,1500,,gas,automatic,;
7309427913,chico,36990,2020.0,dodge,charger r/t sedan 4d,good,gas,other,rwd;
7309422395,chico,42999,2013.0,ram,3500,,diesel,automatic,;
7309410591,chico,8998,2011.0,ford,taurus sel,excellent,gas,automatic,;
7309410463,chico,8500,2006.0,toyota,highlander hybrid limited,excellent,gas,automatic,fwd;
7309407207,chico,16990,2018.0,nissan,leaf s hatchback 4d,good,gas,other,fwd;
7309407182,chico,13990,2015.0,dodge,dart sxt sedan 4d,good,other,other,;
7309403300,chico,10999,2002.0,ford,f350,,gas,automatic,;
7309400366,chico,42990,2019.0,dodge,charger scat pack sedan 4d,good,other,other,rwd;
7309389881,chico,13999,2005.0,chevrolet,silverado 1500,,gas,automatic,;
7309389041,chico,11999,2012.0,chevrolet,silverado 1500,,gas,automatic,;
7309384327,chico,9399,2006.0,chevrolet,express g1500,,gas,automatic,fwd;
7309381397,chico,10999,2006.0,gmc,1500,,gas,automatic,;
7309380712,chico,21995,2013.0,ram,1500,,gas,automatic,4wd;
7309373377,chico,12590,2013.0,,Scion xD Hatchback 4D,good,gas,other,fwd;
7309373157,chico,300,1981.0,ford,f-150,fair,gas,automatic,4wd;
7309367652,chico,18995,2020.0,toyota,corolla,excellent,gas,automatic,fwd;
7309337194,chico,30590,2019.0,mazda,cx-5 signature diesel,good,diesel,other,;
7309285883,chico,3500,2001.0,toyota,camry,,gas,automatic,;
7309278296,chico,26990,2019.0,infiniti,qx50 luxe sport utility,good,gas,automatic,fwd;
7309275234,chico,7250,2001.0,bmw,330 ci,good,gas,automatic,;
7309257096,chico,33990,2012.0,mercedes-benz,e-class e 63 amg,good,gas,automatic,rwd;
7309251529,chico,507,2012.0,chevrolet,silverado 3500hd,,diesel,automatic,4wd;
7309236081,chico,26590,2017.0,toyota,rav4 hybrid se sport,good,hybrid,automatic,;
7309224469,chico,451,2011.0,gmc,sierra 2500hd,,diesel,automatic,4wd;
7309203936,chico,484,2012.0,ram,3500,,diesel,automatic,4wd;
7309199197,chico,4488,2002.0,ford,focus zts,excellent,gas,automatic,;
7309162431,chico,59990,2019.0,audi,q8 premium sport utility 4d,good,gas,automatic,;
7309069926,chico,4995,2010.0,ford,focus,,gas,automatic,fwd;
7309069908,chico,11995,2011.0,ford,edge,,gas,automatic,4wd;
7309069885,chico,6995,2005.0,toyota,corolla,,gas,manual,fwd;
7309036555,chico,7250,1971.0,ford,f250,excellent,gas,manual,rwd;
7309032263,chico,8500,1987.0,,Suzuki samurai,fair,gas,manual,;
7309011902,chico,800,2002.0,toyota,camry xle,excellent,gas,automatic,fwd;
7309004622,chico,300,1999.0,ford,f-150,salvage,gas,automatic,rwd;
7309002315,chico,8000,2012.0,hyundai,elantra,excellent,gas,automatic,fwd;
7308979100,chico,26000,1975.0,chevrolet,silverado,like new,gas,automatic,rwd;
7308973431,chico,4000,1991.0,toyota,,good,gas,manual,rwd;
7308936854,chico,12500,2008.0,lexus,ls 460,,gas,automatic,;
7308922044,chico,40990,2018.0,tesla,model 3 mid range sedan 4d,good,electric,other,rwd;
7308921896,chico,34590,2017.0,ford,f150 supercrew cab xlt,good,other,other,;
7308883262,chico,36590,2019.0,gmc,sierra 1500 limited double,good,gas,other,4wd;
7308860050,chico,37990,2020.0,toyota,4runner sr5 sport utility,good,other,other,;
7308854077,chico,35990,2020.0,ram,1500 quad cab laramie pickup,good,gas,other,;
7308853333,chico,6500,1973.0,chevrolet,,,gas,automatic,;
7308853176,chico,8350,2012.0,kia,sedona ex,excellent,gas,automatic,fwd;
7308838747,chico,8999,2013.0,kia,soul ! wagon 4d,excellent,gas,automatic,;
7308825425,chico,30590,2019.0,honda,ridgeline sport pickup 4d,good,other,other,;
7308785227,chico,45590,2019.0,toyota,tundra crewmax limited,good,gas,other,;
7308785002,chico,27990,2020.0,ford,ranger supercab xl pickup,good,gas,other,;
7308767698,chico,37990,2018.0,chevrolet,silverado 2500 hd,good,other,other,;
7308714903,chico,800,2015.0,,ARE,good,other,other,;
7308703103,chico,24590,2016.0,chevrolet,colorado extended cab,good,gas,other,4wd;
7308622157,chico,18,1977.0,datsun,,like new,gas,manual,rwd;
7308598889,chico,3500,2000.0,dodge,gran caravan,,gas,automatic,;
7308491115,chico,11995,2008.0,ram,,,gas,automatic,fwd;
7308462097,chico,17985,2011.0,jeep,grand cherokee,excellent,gas,automatic,4wd;
7308461983,chico,4995,2011.0,ford,fusion,excellent,gas,automatic,fwd;
7308461872,chico,37995,2015.0,ford,f350 super duty crew cab,excellent,gas,automatic,4wd;
7308461761,chico,32985,2015.0,ford,f150 supercrew cab,excellent,gas,automatic,4wd;
7308442077,chico,20500,1968.0,chevrolet,chevelle,good,gas,automatic,rwd;
7308402678,chico,16998,2013.0,toyota,highlander plus,excellent,gas,automatic,4wd;
7308379113,chico,45590,2020.0,hyundai,palisade limited sport,good,gas,other,fwd;
7308379087,chico,27990,2016.0,lincoln,mkx reserve sport,good,gas,other,fwd;
7308379312,chico,23590,2020.0,subaru,impreza premium wagon 4d,good,gas,other,;
7308379082,chico,39590,2020.0,ford,mustang gt coupe 2d,good,gas,other,rwd;
